bank,higher_education
2a8e68bcbcaa4a92a8f996d3adbee55d,1.0
a73a6482f5e54ef3893b94f88863d9ca,1.0
1988a7b6f7aa46019bd04504e0316ffd,1.0
dffb3c864994443eb168e63d5b955edd,1.0
ba703043f1f449e28171a65c977041e7,1.0
9579a31f84984428ab8109031520104d,0.0
9d142e94cd62401298e555674316adc3,1.0
dcb5e01ba4b7457e870c1639a6e96adb,0.0
6b041b9701b9492783c9710e3cc5421c,0.0
23d29ad3672b42d6b6bc8ee2005e234d,1.0
a7c6d8dfa6ad48edbb05b4aa7eb32457,0.0
8767dbfd915346ab9849cbf51aebfaf1,1.0
837820c1789f45c8b41e8d9397391388,1.0
febd1b1f8f9e4b6390756c8a806d041f,1.0
056df06f9a7b4ee5a06082f218fd4ade,1.0
055e8745321849aa80346230b810a72f,1.0
ff633a8d6e3346ce82395d14bfa6c77c,1.0
e942c118184e4d71bc7ce3f815fc5c67,0.0
b31160de2b4b436dbebbc34578b393e6,0.0
f32f9c9e0e834b29b5e474345acb47bb,0.0
57cd83ccbbe24842b27ae2c9e5b51ca9,1.0
bf599ba640f241caa3d6f13b814f65e3,1.0
bbb5c18d028e4cb8b0858be8e6316a6d,1.0
d3f316af2252463b8c4e28b4f5e414e9,1.0
279ef9dfe504490c99dfa7f149529004,1.0
852b269915b14c5bb2fe209280763277,1.0
a48e2252a5f24cd2aed3546b05bed498,1.0
0a6e703a9bda4becacc1bac1a3550079,1.0
9d806da452ca4403ab9bc3aa7b8d84a7,1.0
35d49093c2c640a7b265e010667aad70,0.0
c7e246144a9a415eb5b66c8aa7766d3c,0.0
31bcbaefeab44d7ea3b665a01f3c08ca,0.0
354a6ecde54846e385560baba125ce62,0.0
25b723616350450c8858c73b2833afab,1.0
1608862e16ee43a297c4788350dcdc47,0.0
2f5487fa260e45cdae0590446c59d170,1.0
aa0cb85e6dc043169ece42d441e105f4,1.0
776395a302ff4f51b8c20187429c6544,0.0
fbc1f5c896cb4d86a9560ca20946dd66,1.0
e7b543e3fd384e7fb041ad5e773bf45b,1.0
15ee0f3f82f34985802baa32f4b6915e,1.0
a3e8cf087fe04dc38287e9d2e0343ede,0.0
e2ab13b1dd864dc180d4b523036f3156,0.0
9e2ae6baef3b48a2a917d2e89b060c1c,1.0
4b31425117074a3abf09306a231c7f81,0.0
c9e203994e0e45baa0dbcd4b7e007ac4,1.0
ea12da90b93e464db9bbc8a4ae87663a,1.0
630ba2650bfd4f959a744f4dc0062a1b,0.0
e5b0317ce458452ca7dc5a85e11084df,0.0
b80d5fd128cd460d935ed1e11efd0966,1.0
b51c4673703a4ad6a0c0a0a5448b0ed2,1.0
b90a991832b94ebcbc13e62096413491,1.0
b2dd005805db4d918455505bdaaf8e74,1.0
f66852786f0e4ea6a73fe5b4dbd5c347,1.0
487039b8bef546e9858608b56f48f428,1.0
e5e40a06204c4ee78265869ac90c8c0a,1.0
711790724c8d45518735ed8a0aa1096f,0.0
a87a07e4b6b6425e97364b47b2bb0e59,1.0
5d5731de0447461db8693806241552f3,1.0
fa17c43916b346368e84c65d4390763a,1.0
5b74606e135847c4959473cee0d813b9,0.0
b54b5610fa684b46b9ac59ab99c43881,1.0
397f56c331cc47c698e71dd96c7743b0,0.0
0d6493ab35234184acbd92236af0c471,1.0
d2581aaac8824b2fbbaa579057a82d3f,1.0
1e49559bd21d493fb13190f4c775320a,1.0
84bc416c45a9404fb0845bbec2d5c467,1.0
3faa6992a5914f718f018c76ffa0a9e8,0.0
04b9ab7d0f374a5fb1c391b37435e567,1.0
0020afcd52f54e9fa34cddd7d5f1ee54,1.0
54b81b20259c4d30b3bebaa8d818831a,1.0
e938db1d12194b86b41eba5f41d51ffa,0.0
afcef10932164714870129afed2ad60a,1.0
1b06aa7646ae40e8950130c315d9932c,1.0
c090aaa9760e4835b2194533cbe0fed4,0.0
a202cec465e6492cae215a79b2d03bb7,1.0
fea1e7255447465299c4fb933425a28f,1.0
34a5e9b515b747f1bdb3566853beff91,0.0
80b433c986b34c0284d66dd9e9534785,1.0
01c1e7a7b3bd450caf9ef3616b010168,0.0
0a4329bb21f14bc0bbc49880cb72b8f5,0.0
2338abf619fe4f6ba1107cfad93a7ded,1.0
c86be8ce6944404a8234854220ea3949,1.0
b8e5e684492b49c4ade8b002b4f5bc45,1.0
75883f40fdc84db09bf44a1833a1e5bb,1.0
710cb92004cc42c6a29be52a984f4738,1.0
ab7de9f4ed6b4bb587840ec5e35ff7c9,1.0
66eb6471bf5846d6a9e349dd55ece09c,1.0
ad131a6a799a438ba963416dda74d094,1.0
376ab0177788444db3d0b0bf89658e5f,0.0
2789d99f34d445968c4967fe369a681b,1.0
08f7128ec67e44c49c071c9aff9c6ac4,1.0
2d242260e4ce4488a1a1b6894e2e33da,1.0
eff9c94922ba43f0953707aa556ccdbc,1.0
d3fef973c9b440c4be60073f29db15dc,1.0
ab1368e61cb64598bffdaed77c09ff5b,1.0
77a959e542fe4c7fb5515f3b1f00a47b,1.0
13fa49edfe5b4445aff1ea39e5ee76f1,1.0
0116dbc3a53142e68e93ad2dceaa081d,1.0
6d62afebde32460fa3f8a62498e21c6b,1.0
6ac4cf3b7fd743a4adb9e607e269e173,1.0
4e31c071f65441a1a95d0ff34b3dd141,1.0
f17f37921da54da2a0f4fb24d4f68a20,1.0
6d06b6e2c23c45d1a4c0fecbaf1c4980,0.0
da41ea08d9f146e2be0b9db389a08143,1.0
6f44ab29a3f342839d3ee4826c53e7b1,1.0
4b2a9012ce604fd3b06162c2c25a7f29,1.0
5c335292673a470fa683ac8eba546387,1.0
8601245e5803448b8778746bf895cfb1,1.0
0358269d97d142279f8025f34774a3a1,1.0
f4adfa41fbe840de983b8a43f79a15db,1.0
34f0b963407c4abd951ca7472a57d2eb,1.0
611b3bb15fe54ecabdaae0e8ed4ee2ea,0.0
0e4f68e0412f4c7cb1b3b1cb84e942db,1.0
a96667afd76a419abc436352220ef7bd,1.0
0a1d47013d9842a1b62cc98693a07fcf,1.0
88f556e9d3da49628c1bfae65c05c783,1.0
d491233ce8b6431ab804a5323545952c,1.0
9c2b0a39a4be4410abfad9e52ca2d0bc,1.0
9e6ae2781a8949edafaa86826b285f1d,1.0
6a67acc4a21a4701882d43c484074df6,1.0
44122649a1e945579d8f40e1d5b3b50f,0.0
96888a5a9f684c7dab93fc701f00986b,1.0
1c914d00f2b341ce86882b7da44babd1,1.0
9a1d5de0651946f08ecb593f62f04b9b,1.0
af160c1f5bd74feaacf34aa0bc4c61ba,1.0
c8ba5bab04024e1aa20c1673d0e88af0,0.0
2724c1bcd6804beab030aae94a65e843,1.0
a3760dcbf24542b583dea1c30b8056ca,0.0
13675b1899fd401988d43b5882ee3db4,0.0
7d56a89711ea45a491e11371a4a60e74,0.0
a6dd9a2773ab44c8ba0700ec45f634c5,1.0
7bcc8ce38f474645b613eb893e005375,1.0
a4860b7ba26a49cd971bb91fe2ffd042,1.0
d5afb4ce7986495a9bb1f63a5fc33798,1.0
d6e77895de8d4a1f8e8204e8bc76a106,1.0
d8509ddb40c04e87bf996a3f4cb3621d,1.0
4c2c278726ae4415b5e906661948fc19,1.0
748191144b3340978e38b5a7514e279d,1.0
f17a57b70a22485e8a3b27bc0b7fefd5,0.0
fccc8bce1a33449cb50d086e481a22fb,1.0
7cf8f419e7834c42b361798fd6765266,0.0
9aefd329d43f4ed3aea3e5f797444a58,0.0
6d61706856144af7a8a9f83315fe05dc,1.0
0a8df23401be484ca5ece515f6563497,1.0
7a04d03803ee4bbcbb62235034cf7c55,1.0
54e77d8b44fb467ab9d3dc6058ce06b2,0.0
c35376b60441424c9441f7ae4fb5e794,1.0
aea450a77d7544baba98187ea1b5fd93,1.0
9c70bf4e787949adb4d65c910e05b550,1.0
4f33db19623b4edcb0ed647e279861d6,1.0
b862b214cc9f4d20be15b3e6b745713a,1.0
e805b470d8f844f48f818af1f838889f,1.0
5fd8669ec97d4174b390f0eb115594fa,0.0
08111ef2db0542979e034a5d2f56ff94,1.0
659f2528a22b41169f7ccf61cc8df44a,1.0
d71a338fc0e645e5aa9877a00b96e9e9,1.0
230dca06a00942afb2f6b46727f293d7,1.0
d8b4f51caee54d2eb7f1e03cbf6c3071,0.0
263f8d3deb7b4706b9d6183e98dd17dd,0.0
09e1ad946608432ea50dd52d65546cbc,0.0
c0a7ed1fd1b34692a2971769a0d8bd12,0.0
dfa7a42ed21c4d58ad36c7725339d60a,1.0
eb33a3706384486281e4c90353584526,0.0
d40be3675208427292ec0a87fc049b1b,1.0
1d41cfe83f024adf82812a0fd2343f1a,1.0
863eb54c756e4cac9d82f8ade9ec8ac1,1.0
d129c104a929464485645cb499d0461e,1.0
9236c9fb40594a5e9348cd11a253342e,1.0
bc5a5aa62ee9480d962d6435e51381dc,1.0
8802199554cd4543bda93857d4e4cbde,1.0
c8d4a92817d244a5ba9f16624ef44ee1,1.0
b749d9b1bb734889959940da00df9466,1.0
dab184ec56b14e3597a32f2686c5f135,1.0
da3e6a85e5854b669bf6617d3e2c74e4,1.0
a87658307d2d483e84bef4653a25b0aa,1.0
22862cf31cd0452e820c30d89b48e79b,1.0
7f01e36461b64b8a850bf05dcdbc9b75,1.0
a143a54c2f054208be0cec2a58458d71,1.0
112dc0c453f6443785f47da5bb1d137d,1.0
262dd5d6656740a7ad298c43bf6c5e2c,0.0
3aae409389b24ecca71749577a19b99e,0.0
946de7dc2fb24f04b013fc3b6f3fd150,0.0
8ab89267d28749caa8b89add1cf4b5bd,1.0
99b9eacb930145408c587879c696385c,1.0
c01fb82ff27b413c943ec62ee9c08d94,1.0
e4d6fd7993b6473eba0ed266d32235e7,0.0
aa3f065de292459b8f3df9e5fa5fbd20,1.0
b18c102534a24cbbb288c25389bdb693,1.0
edf01e7def854353a27c1bf9792466cf,1.0
0b1ff955403941b79ba2b4d60b0ebb9e,1.0
e4733e4cee7f4bdb8ae332feb4969e16,1.0
9a69708ecaaa4262834ce49102202b98,0.0
4613ce278fe441ea81dc92672cab8af3,1.0
2dd687264f7c411493be157baf0efb09,0.0
8939cfb6f21746d3b0546ff3b49b4e74,1.0
a80873414ec34b1a906d29bfd4b0b218,0.0
de0348e62cab460988b4084c138a4d2a,1.0
0fee021db1744061a6cbd0705140fe34,0.0
3279518d9f5e4927aa5cad4fbe2ea645,0.0
188bff4efeae4f8a9c3fa6d4bba16064,1.0
190e33b5cd6f4926b3273abb3a761dd9,1.0
ef112b7e32a74b78b1f6cd3abbcc4d17,1.0
fde62098c10041f2b9f72a032eaae048,1.0
2484b02f8ca34d349f114a07fe43959c,1.0
ade0f9db3ec74caea860a347a4770988,0.0
ebe5da6dbb50415992b7c3feb9252468,0.0
103453c65b404c4ea960a9345574d071,1.0
eb8f5e6efda14c61bf5e6e8c03a2ae7d,1.0
595fded3b506484f9d87657510267c76,1.0
739e63772fa847b683d16d120e513bc8,1.0
77eb376b6b174cb5a048e67c8e36694d,0.0
052a99140ec54866aa7f91c47f9fef71,1.0
0c07eea239ff47b28bff79a6e5880445,1.0
b8987b4c55d848d89623176a6e797ffd,1.0
391a0634aa254900a43bb0db8181ea52,0.0
b2e198fcc6c740f596298000e3150ed4,1.0
a58df7ac62384e279bd9457480cb488d,0.0
db52e79df8504be19f352d0a2d67815e,1.0
49b86912d204490292932f53ab6c27a7,1.0
ab3a83b60423446dba03c3e33a97a3a1,1.0
738b08d00e88421baf6632192b190587,1.0
f437c16fa35c4aa686184c940e31e1da,0.0
73a22cf5b8aa447bb9a9864607fb81de,1.0
2d89a382ab214293a03aaf55df817eba,1.0
f680de3985384d05ae8632c25bf17375,1.0
48ac67a3c57c4d99befb83047a95a574,0.0
13c655e3e396427181b0d8ee1488540c,0.0
2564f6997b3a4d14bef8118c8cfabf4f,1.0
2ed4bcca9e904e9ebc7372f6eb21a4d6,1.0
9a90bf635cff49eebfd7b1e75d436d31,1.0
dc6dd173996843ea97a19fd137c7e8c5,1.0
140a1fd691fb43d7a4461de95744c590,1.0
b66f6e5477884728a9221e3966d8f0c5,0.0
1297f2d410bd4aa69d84558e2f8b32fd,1.0
396100ae423e4c41af27eb41a2364040,1.0
9cef5ae8336647258fa7a2f49a620796,1.0
ea40a5f5ee924030a9865daff9448cc1,1.0
d4d3a8b01b854a3ab96a4fd717518bb9,1.0
0f634609afd14d2c857b9cabdee56659,1.0
932d2d8bd2a54e3ead099e0c90ac0079,1.0
f54bd8d2b8ac4be3acb333b02fd55a48,1.0
b2c02d950b6e4e85a84daf077606e923,0.0
42ac2353e1c943bb861dc90c193eda09,0.0
fa09a3bd3f674904a0053ae458267690,1.0
c2f8a8cb02cb4b13b9756a675213df9f,0.0
1339d5955262480fb2c2fad0574ebc32,1.0
86fef166afb94323b43bc0bab69d8d7f,1.0
0d1af5bdcc3b46499d2e46da6770f02a,1.0
8c048a33d1f9400c890c1384924cd68d,1.0
49d8c0fc846b449293fa9db56cac71a8,1.0
84d6bce50a3c409e91c5ff17dfa5e533,1.0
54cde5b4e71f4a2ba2388cbe7e2e9157,0.0
7240b6b9c4c749edaba8f571c2e82034,0.0
8c954aa564434732bc83ce899befcbb6,1.0
c1e62d7340b548fd9c68b67b3a4818fd,0.0
e5deb1f8a3814beca77f23ba8e1db125,1.0
5f3fbfd1201c49479fcea6a069fa0d80,0.0
9e6adacf6c214414bca4f2e8a899948e,0.0
b90d4cf676b242efb332e8e53654b0a9,1.0
b565d3e4d4aa4aaf891b1a4c7eb53a81,1.0
9e403119cc2a4d33bb311ff14e2a6821,1.0
6769b78c5b774975945b045bd26eec9d,0.0
c4e30c211eb441c2a2c29620fc0b3e53,1.0
4cd70ced504149bd87c3818d070b3702,0.0
1d30eeb994154c1b916ce45bf11abf3c,1.0
efb3008530c3471bb65d30e401d1f965,1.0
29646630fcb0439d87714e9ca1b16907,1.0
046f31f7b5fe4781b6fc5b445e488ddd,1.0
317b048a769b4582bddcb26b00564d43,1.0
2871cef773a54c6681d7979468018b9b,0.0
0c86cdf661884f91b62cd6a5f9a57c07,0.0
31cfb2b37ee5428c9c4321c2c96578aa,1.0
b0c0b76e2c5b478990b47268f0665e87,1.0
c0111db96ce14b6a9763374456f0e2e4,1.0
6b68ae3a92c1450da0258ea950326dcc,1.0
a126d48a5dc044c5bd7b541122efc47d,1.0
6678866dc0944a668eb49251680b42c1,1.0
26d8ed2cb8754d429931227fa7e4e4e4,1.0
284df997e58c46db97c6331c09e8d601,1.0
eeb719e5ac64473e98e5e2f9d4718cab,1.0
a0f4044c64b24d519c727ee317f4ddb4,1.0
1832dad7c09c46df9533841317b106d3,1.0
4f064117d5bc4910be1f56464b9195be,1.0
4b7e017f00704915b3f038d027a7ea5f,1.0
2ea17e436b6c42758b031c13dc14fbd7,0.0
eb1d70c19d9f42ab9e3dcb2950f698d4,1.0
b886ceb8299c4826953107d5b341d742,1.0
945d61856fa047429fd9af5f9f2528b6,1.0
b01322688688404185484a1bef94c57f,1.0
15c8582c38a54f3daffd50afd8803797,1.0
06732443d057488da560830e243a84da,0.0
0e6576a84d454e6c80d1d769b1446ede,0.0
784b01fd13dc410d9ce6affeeb4af430,1.0
7bc4789228e5447485bb979624204e2c,0.0
091b5ef1e02c4126a55d95a7e46159d7,0.0
06870636e15343a78f30b2c04dd590fc,1.0
bb9b60f9fe4b427489c320cfeb9f90c5,1.0
cea851a5f8e24125bc46db7723b42dd5,1.0
7ab9606acccd4a21a972d03253073116,0.0
b61979009c244d22ae160803dd86ac61,1.0
65e2aa61d2944f6899eb304bf4ee6f0d,0.0
fafacd03498045ae85b9e6140972a2a8,1.0
22072bab9bbe428d8c7a680682b7058f,1.0
fec38d14b56844dba02dedb59a9f78d9,1.0
90856b1f81d849e9a20d85ef2a3736ff,1.0
636a9e89ba0d4056bca9910b89c46b60,0.0
02d2aa601d66471486019da381edd850,1.0
c11a918cd738467eae3a4dd5feaa71bc,1.0
190132f5f2764fdeafc84f795b733885,1.0
048cf9d18413443ca1d8cf8927e2b35c,1.0
f4c3375f25d8402d9c8f0851784da772,1.0
deaba2ffdbe745cd8bbcb86d27b1fd64,1.0
f4fb605940eb4905a58f2f4b7094bc83,0.0
0317073e51314bfd8d987fb98b5277d3,1.0
0d7549258847472583c39c38430296df,0.0
b90402e2c603420cadccebc2e3600cc9,1.0
8b279973cf9c46dc893c907045d0ed9f,1.0
80e37adb47ec4c3da3b9c8d2298635e7,1.0
be3309b327804f469350b84bc511f911,1.0
ef35a55b8a8046ec96474b30e122f576,1.0
a7a91332e2e24ca3ab2ca8756ea68ac8,0.0
6dcf3b0877d04acd84c423e3b7c6e01a,1.0
bc7543b3af9446d887899414e1745dd4,1.0
034b6c929b6a4356a3e0e78f68641ef0,0.0
25ed0755ab384ef2bb4bd20913c4975e,1.0
6ee2b27eb24249699a72739d33ff38a8,1.0
1dca03bd50674c0eb7a9d4b7c75d66fd,1.0
d8364f1901234de6a7709bc93a9e2f56,1.0
52b696a687164a42aa4bb07ed25b8ba6,1.0
a06303d59531405598c364f8e42cef34,0.0
8382237c27c84323a4ade32ab822dbfa,1.0
82cf5d5313c04452b76c58359d61cb0a,1.0
5fa4573ed43a4c73891a7b16708c2f1a,1.0
bb5b1c8468954cd690e1c2c435c21a6d,0.0
2453e87ee68f43e9bda586ab7eeea500,0.0
6613fb3eef5d4687af0c4408b9828aca,1.0
619edb4307ad4343b0f55e3a8034efb2,1.0
ed780d7c49064945b46df765869aaed6,0.0
798b6afe5e1d46878685353823f57dda,0.0
4bb38938196b407a9dad4dfcffb9c86e,1.0
024fdd32ae6d492583b13b072b36f8f2,0.0
9a0b054401f74130a5d3ae670de67a90,1.0
19d99310c8534c5196bfb05664c2ea5e,1.0
3ca604fdb4584379a88ab7e239b74571,1.0
6726cdcc8c354bac81c3f7ab76756528,0.0
0ab368ab902b46de99a5968952f9fbf1,1.0
a27a605c355d4648b8ae802c4e828c57,1.0
7b60ce96fba844a4add1b1c7faa8adc8,1.0
97b6d871a0b74e30a8f19663281dc28b,0.0
1803f97c0749413f8079ef5ff82f3735,1.0
500972a883ec4a539a441c81ea8f74e0,1.0
97cfcdd70c874ba2a1103ff255a9ce48,1.0
d0b9a2d679f743e7812eb11a1c0800bd,0.0
d73a00de9c6b411c88d34cea931726ec,1.0
3429644ce38b4efaae75aec29e522a6c,1.0
3fbbfbb90c7a46c0a983d8f1e466c67f,0.0
878dfcd9be5542cb865047f0c93d6a8c,1.0
12a318e8840645ddb42b32afcf2b8295,1.0
fa6d11a73b634190a064e04191ff4ee5,1.0
23a145287ce445f1a0dd7b6b4a65e1c9,1.0
b159fba7085e4b6faaf2818a74145da8,1.0
17379293512f4e9e8e133410730e8188,1.0
f9d58b4efc114755a9883d926605fa79,0.0
40db3485ade546e3bbcb3485e3eae428,0.0
7692111034d9442394e4e46a3211b9ce,1.0
ca29a0698d164501ab6963e01ca1c5ec,1.0
1b9b818b216448ef88fb38e9ff20d728,0.0
202906e925e14ee4ad45f5a0cf93c2f4,1.0
5d8f92961d2e407f9e975cebea1e16e8,1.0
cf6d55bf35bd4204895453bf171ae31c,1.0
8609029d6ea34fc2be0ee4a29ca5b347,1.0
155e7594b1be4895a972b264c4244433,1.0
380853175e1945f68ce4d798a1876b23,1.0
29d48de4757e4eafabc7c09e0422c39b,1.0
f752dba6584a4fb5a1aea7fad4bafcc9,0.0
ef0ba5407c4f4ad4ba5b848f8da47e1f,0.0
d6f03a7884b244039496f25a3b6e6f3f,1.0
d896aae52c2840759826c75cd300f295,1.0
f6ea3bf3f939485ca2e311b32307cf9f,0.0
1b1a839330a4491c9f309ea24afe3267,0.0
e684bdf86af64f25b0241ead0d43c15f,1.0
75a71140ca6646b1b810399cc9529cbe,1.0
2dfee01f67d740a7a7b55b00407a8db4,0.0
0ffbd03fe1334a449bbadd62f2389984,1.0
9496b3f466c74dbca3e44cdd810968c2,0.0
5d3854a837e64332914d9235c995aaaa,1.0
625e5c217ae2456fa6cdda5393a0a94f,1.0
588f0eee3ced4190adbd8aa467d3aa2c,1.0
ace7be79f6a94171a5dbaa71245a2002,0.0
22acfcb6b36e4dadb769c9c85599be41,1.0
0817580f0ea04b04abf214decda12aa1,0.0
7737b67b7a7c4067ba7ce4eb30234090,1.0
54a0116f8b894f5c91787f324cd45360,1.0
b66bb7f7a7534491af0015ee45300ca1,1.0
dc581758ffb44bbeaf2be8bc260abce0,1.0
9e18b489a5cc4651898a7f163e2ebdd6,1.0
bd34d875dcf643ed8862d75258c701a1,1.0
0cd355a1ddaf4e4aa47109967f1401f2,1.0
32c901f17263486b9652da86446fe6b0,1.0
7c83f4f7b22346108fe4f974922146e5,0.0
7adbea113d6d4409ac0520bb9e58e735,1.0
1a3f1604a8314f4ebc06280438138e7e,1.0
ed6962f091ad4467ae3cdea4314d70ec,1.0
7e2577d459224751a426d8358c67f21a,1.0
04bd8a40e0f94516ae5ef6b40324b7e4,1.0
ab5dc2486ee4403aa5eb133d11ec1862,0.0
48b009b1847d43f09191b48884e4caf8,1.0
c6af35998ba2406dace1872d6dd65b97,0.0
a70eea070c45488d80c4c5fa9ba7e3ea,1.0
7770ac3b54bd4dc4ba72f26de6677787,1.0
6937986bb0374e2c8bf929a587297228,0.0
6d49d6d35387497c9aa1395c270ee448,0.0
3e30add0677943488bd2fb6c3bbce491,0.0
8d7683376342404f8bd8940cd5a2ff33,1.0
e5687a2e21474a2c87e6a1d4297a9121,1.0
1fa817545feb4b759974d84d137b94be,1.0
f6a5007ff2644135b390fa72a2aac3c0,1.0
011227eeec1b40099571528e34b6877e,1.0
0a93a8db839d4c778d273d953078a438,1.0
38f929831fdd45368a69db93a7fdf436,0.0
b489ae0acadb4f728910522e4c9b9641,1.0
1962b056c65346358bd0ab78aa7c1166,0.0
795614ebd7e546dc94d30fcba7a9bb98,0.0
d4500bd31db34dbe835256ec03c29ef2,1.0
1c4a0a92ba3642a3b65249591f5acefd,1.0
3d1639c8e1284f9e9b5644ca33a10f9e,1.0
f3053abf8dd84e9ab6bd9efcccd27bfd,1.0
ec870c67859849909f509e48191a9f39,1.0
744d65e403914acb8088b8c97c96b352,1.0
1e716a052016474c912c88ce6c5bd052,1.0
472179d3dab24b8a8940777a5f8db49a,1.0
9b149711903a446d92652f8814b227cc,1.0
856cf73a623347a28d03cc11d6cf09be,0.0
c85d8682b6da464cbb8bc80e28ca97b7,1.0
576f0f16fecd4776b450d5f8050f08af,1.0
d70821f261cc445aaaae810ce119c3f5,1.0
ac7d93a42df743209e9827b84ec4df84,1.0
12c35226971049dd9b267f7cde814708,1.0
d520d802e75e47de93dc01bb8f2de74b,0.0
e18c51a9e41244329fe9fc1b22381496,1.0
176cda7b654e426caa63bf76c380c41c,0.0
b5eb5f67356344939375b766bd21ddcf,1.0
d32cfca586f6480db4d7881afcd1bc36,1.0
01425cba15c9403286645098d12946bb,0.0
cf9c9551f47143c99545648e73f29659,1.0
965234c0a41f425b91df06a4aad9fc41,1.0
e2da40b78b1c4798bb9de0caabd5064d,1.0
dfa2f36a9c494601823ccd3b91a7a65a,1.0
008607c1098d4e689f10adcd35274f61,0.0
9b51dd595a5a4867b54153607ff33b06,0.0
3ff7121c8430470495d9c8038226abd6,1.0
d38ae31a60f64ecd9565ff31481924a5,1.0
989d00db2d9d4e2a8b438bbfa9f6db2b,1.0
e5c696b6bf9a42a0a4321138578eb1b3,1.0
3f40eb4b8ab14be9936e79fe2a2ed034,1.0
46730962d93e44ad8f9569b801ecc1f7,1.0
9914ad117b6c4935bed17a04e14ac7e0,0.0
1b31404604c84a7598e180dc99c5eac4,1.0
0e46da8e6aa2426c99b1d9ad095f3999,1.0
530df79b2b3c42279307b5a6994fc71f,1.0
a038c3fef92b4686a52caa32e247daf0,1.0
305c642a60694deab259f65ce98495ab,1.0
55160a24a0c34b94b611babfb25116f4,0.0
f5f040e460fd4c4592f3ae158799ef65,1.0
9f5e92fab5ec4d918db210065fda8488,1.0
18c6602d90664175bcfdb12be89954cc,1.0
018d231c78eb4850b9f3b340b6867a31,1.0
524633494048444dbcb7d7430f19e43c,1.0
55d85ff10df8473d8396b725c1051c6b,1.0
86050359223b4699bb60073821beab90,0.0
a3e44ebd85c24dbc83809eefbdb046b9,0.0
33defbb6f8dd4c1a9cf848841eb84e9a,1.0
070f9e37af594d6197d1d6b4e1ef0775,1.0
0d73ecd33edc4e21b5332a87d912cfe3,1.0
7c8234884483405da03f4e011e4454f3,1.0
820a883d910a46618024880f29cf549f,1.0
a7a73455cebe4c14bf2e1827c928beaf,0.0
e1d173009878490488cef597ec6dd191,1.0
fd7133c131a24da1bd722987c535cbf1,1.0
9750eff7cf5e43c492a5d484064c1687,1.0
981164b772d04c70b56ec29831eebe76,1.0
cb57dd1c50ca4207ab9752bcdacd45dd,1.0
0191e6ff13bf4a209a03103a4b06ce73,1.0
b8d4b2cf3e6a4ecb825a844d143a6c2f,0.0
1b05d529c6244a1894e4be56009718cc,1.0
509fb326b0014705aabc3cb286b6374e,1.0
f4401b8373284ec4bc5bd65e59011885,1.0
f16705adfec24823bc6d4a83b18e3a53,1.0
85134442a89548f190be8358c463e8d1,1.0
762369c31de942e1aafee99a6e6c5288,1.0
9af66168e10446c3892246d5964c9148,1.0
161018df707d4defbc62826377bd5751,1.0
7ccd6125d02a4093939c89fcb5f4bdbd,1.0
351b7efad8c84ac38b59234f3b323008,1.0
fe797f315cb5428ea06bce1c9e63cff9,1.0
d7848737367844e7a3642f470d1402da,1.0
b43edc5bec224ff9a3daf8a89c416e1b,0.0
a4c5a38b29e944deb4788a8d483dbcc3,1.0
ccfb029e25754ea99c062df3e6fabc6a,0.0
6e77b0d83b664d75ada559f80764e263,1.0
3d4d6b16c83a45ea9c266da92299ad7c,0.0
267da3d0d84045b89f5f31aad7c5f3ce,0.0
2b634af78c844714ac0bd129d40330f3,0.0
ecd218c49f494d589a272411ba5b71cb,1.0
7a15cf03af4946afb9c35083df1c9372,1.0
631a504e9d884eed8193fb5d3b4ac00e,0.0
d64c44e202fe4182b91d1b573d90d293,1.0
c19ba8a8d66640be9d23c59fd45ee9e3,0.0
8be9e626076f4f7bab26e8814106cbdc,1.0
0ce75a48120b4f249c49391b95f4052d,1.0
c01e4721677a4927aebd2f4c627e30f1,0.0
25829b128dda40a0a4f37b9b50b30a55,1.0
6b85698ad07e4c35a8b4877689606dd8,1.0
34ff336356a846c7aec2edf344637e71,1.0
48ad89dc711145b9aac0f99bb0622105,1.0
3e7a9798401f430783d2941ce8f7f184,1.0
fd23a424c83e4644a5bd8507e830d4c2,1.0
805a9dc1cf3a454eae88e8f9df4098db,1.0
15762bf12c1940009ffb7b99c2cebb8b,1.0
b1d0d83be5c448d397aee1fad16fb06e,0.0
e3b45d7183da41baa2313f6c7f3e7470,1.0
e4029207a46d492fa28e9aee87cee4f0,0.0
d048fcc30fdb45818e447983b07a77e2,1.0
13e59aa39e2b4c8388c996bac69fe5cb,0.0
17dec9066b274abe8283d98a60ca8c50,1.0
a59f441ee5a94551be903367c299e744,0.0
6fb97ffab2084a468b07a5dc7aa5e008,1.0
e4472839cd9e4396a1b066e482d386c0,1.0
0e1b36f9681744d7837fea202b08df5a,1.0
2c90544616a748108e44a0276bf1c703,0.0
539db689492f43758ab59b5cf0274d9c,0.0
e4c6a513eed84be8ac66673300284303,1.0
22e303204f964315ab0b61a32fb07c6e,1.0
52cb011fbaa146e3ab0d9342ee944792,1.0
0af13853bbf34dd5a04a7e704172f30a,1.0
ec8cb46c05244deca068f7d190f60e3c,1.0
4feda7c5ce724155ae22e6f82a6a137b,1.0
364e195221ee4faabae000fe88e9e23a,0.0
aeabb73983704663b735aa5d1faa6563,1.0
4f648c2989ac48029297a7a49c5ef73f,0.0
0a1afd600e64471f8fae1d81fc2d62d7,0.0
f794b4da027c4ce4b202b9dadeaf8427,0.0
